Antenna 1Antenna2,,u,v,w,Cos,Sin
75,3,7.688965,-10.427279,9.256159,16.710951,-1.930952
75,4,-16.582695,-9.923038,3.776189,0.121013,-1.27207
75,5,-13.239311,-12.003544,4.481446,9.525684,-8.548351
75,6,-13.48481,-32.432068,-14.087404,5.79495,-15.745804
75,7,10.952903,10.134151,-6.53162,2.925894,-7.82318
75,8,6.547726,-13.772593,-14.622417,-2.414348,-12.401955
75,9,13.728147,-4.296174,2.203383,-2.606776,-1.878055
75,10,-4.742822,3.135001,5.198142,-1.180673,-9.133873
75,11,4.567552,-3.247276,-14.818699,-3.273262,-16.305172
75,12,2.04572,-27.48315,2.56955,-5.970188,-1.128272
75,13,-10.369446,-15.603481,10.840006,-6.455427,0.443428
75,14,11.374386,-22.665997,-5.107738,-7.640548,-13.042818
75,15,-10.00177,3.671642,7.054429,13.890328,-1.267558
75,16,-3.935862,-0.548931,1.109876,8.827652,-7.811681
75,17,-15.839931,1.867067,4.013287,-4.308044,11.940618
75,18,-10.034331,-7.239498,-1.890914,6.3169,0.040849
75,19,-3.126918,-24.87624,-10.167229,4.15797,9.135633
75,20,8.062478,-9.5276,-1.593503,3.794343,0.563574
75,21,0.438065,-28.023663,9.423141,13.108328,-13.438619
75,22,-1.024022,-8.47549,-5.190799,7.076726,-2.921532
75,23,-13.960498,-16.781189,-4.86057,0.201434,-1.099201
75,24,3.674503,-32.865715,5.394322,-1.593448,1.483718
75,25,11.105607,1.526955,13.927365,-1.420878,-1.088033
75,26,17.83901,-15.425669,4.966194,6.460328,-5.251718
75,27,-1.302941,-7.053082,1.589311,-12.521436,-4.109181
75,28,-19.614965,-11.453979,-2.130592,3.196727,-2.373504
75,29,-15.871854,-20.460798,-9.170466,-0.215311,-1.947542
75,30,15.140316,9.248534,-3.305098,10.623787,4.97396
75,31,-9.381042,-5.843146,-5.927093,-7.03668,-8.042681
75,32,3.560091,-18.206118,-0.016358,4.423495,-3.615366
75,33,24.440187,-0.692832,3.668618,1.448013,-2.657117
75,34,5.280029,-12.973269,-15.52124,-6.458231,4.166638
75,35,16.067663,0.430293,6.850096,-6.071655,6.187101
75,36,-13.002426,-3.836207,-5.799657,7.127159,-9.631662
75,37,-17.663431,-10.907887,0.825307,-5.525212,-8.807491
75,38,1.301074,-25.737331,6.602098,-13.7575,20.791019
75,39,15.047039,-37.134422,7.618601,8.300586,18.612701
75,40,-18.884138,-0.13257,2.028306,9.209284,11.279166
75,41,2.104297,-15.553073,4.318334,-4.113142,10.168152
75,42,12.081943,-1.081156,-0.180248,-16.264519,9.300028
75,43,-4.875015,-3.298683,13.316986,21.115801,4.869236
75,44,-3.198913,1.986145,9.574495,-20.289959,-1.756586
75,45,-8.159637,7.649477,4.49987,4.797927,5.258376
75,46,5.504624,-6.568039,-15.850533,11.246063,-12.451885
75,47,-19.840841,-15.240375,-10.414523,-8.204841,5.473406
75,48,-9.984697,-4.575363,9.095702,13.971599,13.463623
75,49,3.400614,-36.196156,-3.558801,5.620165,5.898014
75,50,4.774318,-8.820611,-18.668615,4.319558,-1.766371
75,51,-6.999803,-16.309446,11.21977,6.674873,-2.537543
75,52,13.584721,-10.984777,11.519117,7.38985,-0.780784
75,53,-10.429216,-15.800494,-17.134266,-3.344903,-1.951193
75,54,-10.144764,5.732193,6.803483,3.028995,2.665344
75,55,4.94941,9.562751,-1.701978,2.799995,-7.963886
75,56,-9.810454,3.350329,6.57107,2.687222,8.979221
75,57,-1.79704,-15.616952,15.788194,3.6019,-0.555498
75,58,1.312801,5.797685,-8.132755,-6.563828,0.396383
75,59,-5.602557,-5.31624,13.570983,2.563046,-5.286562
75,60,-21.392962,-5.438902,2.839962,17.998312,-5.517692
75,61,-8.613535,9.709107,-8.75884,2.787163,-2.093586
75,62,-9.457822,-17.366619,0.947599,-1.09144,-7.038774
75,63,-7.912276,-5.08553,-9.266317,1.787224,-2.099983
75,64,4.52877,4.408064,-6.76162,14.746943,13.272438
75,65,7.957917,8.493668,8.710909,1.835099,9.073431
75,66,16.130064,1.696483,22.422068,8.14255,5.277052
75,67,-24.899023,-1.043911,-0.967899,-9.286962,-9.725972
75,68,4.113108,-6.170448,-4.339605,-3.887214,-8.860274
75,69,4.093657,-19.461613,2.373713,1.686418,0.580484
75,70,-9.060357,-6.701405,-1.626591,-7.816693,12.358109
75,71,7.097466,1.355005,5.464476,7.159595,1.455791
75,72,-4.836994,-14.945349,3.889438,17.141178,5.143675
75,73,-3.463587,-14.147697,3.750315,-0.545208,7.282727
75,74,19.276276,5.616107,7.599062,-1.095407,0.559304
76,0,-10.412729,-3.055644,-6.687942,-2.828734,-4.838789
76,1,-0.739124,-0.809888,19.230101,2.400031,-4.762897
76,2,-8.516977,10.286014,-2.031468,-1.090642,-0.563882
76,3,0.311342,-3.543131,5.37408,0.008534,10.504938
76,4,-23.96032,-3.038891,-0.10589,-12.877868,5.988758
76,5,-20.616936,-5.119396,0.599367,14.987207,-2.823325
76,6,-20.862434,-25.547922,-17.969484,6.520631,0.602677
76,7,3.575279,17.018297,-10.413698,-7.023633,-5.772807
76,8,-0.829898,-6.888446,-18.504498,-6.164198,7.756856
76,9,6.350523,2.587973,-1.678696,-2.228814,-7.604328
76,10,-12.120445,10.019148,1.316063,0.257649,5.956528
76,11,-2.810071,3.636871,-18.700779,15.646755,6.567365
76,12,-5.331904,-20.599003,-1.312529,6.603106,0.289423
76,13,-17.74707,-8.719335,6.957927,0.998641,6.792474
76,14,3.996762,-15.781851,-8.989817,4.968301,-1.438574
76,15,-17.379395,10.555789,3.17235,7.763862,0.332736
76,16,-11.313485,6.335216,-2.772202,6.474089,2.574592
76,17,-23.217554,8.751214,0.131207,16.661518,7.435067
76,18,-17.411955,-0.355351,-5.772993,1.230516,-8.123249
76,19,-10.504541,-17.992094,-14.049308,-9.370624,-5.348135
76,20,0.684855,-2.643453,-5.475582,-11.871477,-1.568163
76,21,-6.939559,-21.139517,5.541062,-5.338355,-17.627993
76,22,-8.401646,-1.591342,-9.072878,7.674845,-12.118608
76,23,-21.338121,-9.897042,-8.742649,13.132053,-2.764634
76,24,-3.703121,-25.981567,1.512243,-17.49575,-2.951081
76,25,3.727983,8.411101,10.045286,-2.238495,1.438961
76,26,10.461387,-8.541522,1.084115,-2.98966,-4.543321
76,27,-8.680565,-0.168936,-2.292768,10.109272,-23.881495
76,28,-26.992588,-4.569831,-6.012671,4.380672,25.315346
76,29,-23.249477,-13.576652,-13.052546,5.585163,1.731669
76,30,7.762692,16.132681,-7.187177,16.372862,4.746636
76,31,-16.758667,1.041001,-9.809172,7.1972,5.606071
76,32,-3.817532,-11.321971,-3.898437,3.176843,6.572567
76,33,17.062565,6.191316,-0.213461,-15.444839,-3.716519
76,34,-2.097594,-6.089121,-19.40332,0.314209,9.702435
76,35,8.69004,7.31444,2.968017,5.511454,-9.627059
76,36,-20.380051,3.04794,-9.681736,-6.700549,-12.969379
76,37,-25.041054,-4.023739,-3.056772,-11.200735,-3.236502
76,38,-6.076549,-18.853186,2.72002,-10.983969,19.662115
76,39,7.669415,-30.250277,3.736522,6.561596,-5.393121
76,40,-26.261761,6.751577,-1.853774,8.020977,17.734486
76,41,-5.273327,-8.668926,0.436255,5.0473,5.76037
76,42,4.704319,5.802991,-4.062327,4.407116,5.047769
76,43,-12.252638,3.585464,9.434907,2.496613,6.917398
76,44,-10.576536,8.870292,5.692416,2.71239,-8.019
76,45,-15.537261,14.533624,0.617791,2.97203,-7.048417
76,46,-1.873,0.316108,-19.732613,0.569203,-5.085258
76,47,-27.218464,-8.356228,-14.296602,6.217026,9.407753
76,48,-17.36232,2.308784,5.213623,1.390594,-10.763624
76,49,-3.97701,-29.31201,-7.44088,10.125003,7.728735
76,50,-2.603306,-1.936464,-22.550695,6.419064,-0.088514
76,51,-14.377426,-9.4253,7.337691,-13.584318,-5.990913
76,52,6.207097,-4.10063,7.637038,19.242071,14.308136
76,53,-17.806839,-8.916348,-21.016346,3.154629,-2.889223
76,54,-17.522388,12.61634,2.921404,-3.766166,1.12805
76,55,-2.428214,16.446898,-5.584057,-15.23588,8.667679
76,56,-17.188078,10.234476,2.688991,-14.185697,6.984716
76,57,-9.174664,-8.732805,11.906115,-8.694932,1.768194
76,58,-6.064822,12.681831,-12.014834,7.090817,-9.753654
76,59,-12.980181,1.567907,9.688904,10.724217,8.916114
76,60,-28.770584,1.445245,-1.042117,2.263821,6.7687
76,61,-15.991158,16.593254,-12.640919,6.369691,-7.066266
76,62,-16.835445,-10.482471,-2.93448,6.203712,-8.014685
76,63,-15.2899,1.798617,-13.148396,-1.294439,-7.849012
76,64,-2.848853,11.292211,-10.643699,8.24693,3.652399
76,65,0.580294,15.377814,4.82883,6.732328,-5.035017
76,66,8.75244,8.580629,18.539988,6.767602,16.163853
76,67,-32.276646,5.840236,-4.849978,3.667756,-3.645027
76,68,-3.264515,0.713699,-8.221684,-8.308807,3.191389
76,69,-3.283967,-12.577466,-1.508366,-3.603995,8.713059
76,70,-16.437981,0.182742,-5.50867,-11.377472,-2.288857
76,71,-0.280158,8.239152,1.582397,15.740934,17.580484
76,72,-12.214618,-8.061202,0.007359,18.480738,-14.974314
76,73,-10.841211,-7.263551,-0.131764,9.560257,-6.625569
76,74,11.898652,12.500254,3.716984,12.764639,12.767599
76,75,-7.377624,6.884147,-3.882079,5.280297,6.233771
77,0,-4.965276,-2.219943,-0.160072,-11.138702,3.960362
77,1,4.708329,0.025813,25.757971,10.761749,1.729907
77,2,-3.069524,11.121715,4.496401,1.869599,14.036033
77,3,5.758795,-2.70743,11.901949,4.869465,-12.901072
77,4,-18.512865,-2.20319,6.421979,8.725065,-8.419187
77,5,-15.169481,-4.283695,7.127236,4.709974,-16.331501
77,6,-15.41498,-24.712221,-11.441614,15.248915,-11.961963
77,7,9.022733,17.853998,-3.885829,10.280719,3.513491
77,8,4.617555,-6.052745,-11.976627,19.454149,-3.700552
77,9,11.797976,3.423674,4.849173,-3.838514,3.888781
77,10,-6.672993,10.854849,7.843932,0.528449,2.458689
77,11,2.637382,4.472572,-12.172909,5.326999,-5.462715
77,12,0.115549,-19.763302,5.21534,-19.631804,-0.221153
77,13,-12.299616,-7.883633,13.485796,-0.347211,-0.502695
77,14,9.444216,-14.94615,-2.461947,1.585207,-5.821297
77,15,-11.93194,11.39149,9.700219,11.256136,-7.988327
77,16,-5.866032,7.170917,3.755666,-4.006953,-13.265752
77,17,-17.770102,9.586915,6.659077,-4.876,4.676215
77,18,-11.964501,0.48035,0.754876,0.881771,7.11992
77,19,-5.057088,-17.156393,-7.521439,-2.865767,-17.12368
77,20,6.132308,-1.807752,1.052287,-2.394747,18.904114
77,21,-1.492106,-20.303816,12.068932,16.145906,-7.633381
77,22,-2.954193,-0.755641,-2.545009,6.695613,21.185663
77,23,-15.890668,-9.061341,-2.21478,0.319308,2.117827
77,24,1.744332,-25.145866,8.040112,14.82771,-15.885611
77,25,9.175437,9.246802,16.573154,-0.408309,-9.096699
77,26,15.90884,-7.705821,7.611983,-1.742634,12.829101
77,27,-3.233112,0.666765,4.235101,8.141554,4.016363
77,28,-21.545135,-3.734131,0.515198,6.75232,4.751163
77,29,-17.802025,-12.740951,-6.524677,6.548979,-12.059546
77,30,13.210146,16.968382,-0.659307,11.823302,-1.030693
77,31,-11.311213,1.876702,-3.281303,-7.665246,-9.259467
77,32,1.629921,-10.48627,2.629432,-6.585279,2.51444
77,33,22.510017,7.027017,6.314408,4.489875,3.677236
77,34,3.349859,-5.25342,-12.87545,6.559441,2.318439
77,35,14.137493,8.150141,9.495886,-0.07347,-5.907547
77,36,-14.932596,3.883641,-3.153867,-9.60135,-3.482924
77,37,-19.593601,-3.188039,3.471097,10.90836,-5.19477
77,38,-0.629096,-18.017485,9.247889,-3.835239,10.49469
77,39,13.116869,-29.414576,10.264391,1.969285,9.576267
77,40,-20.814308,7.587278,4.674095,-2.281936,-2.013693
77,41,0.174127,-7.833225,6.964124,6.666335,6.492908
77,42,10.151772,6.638692,2.465542,-7.370991,10.991726
77,43,-6.805185,4.421165,15.962776,-6.962584,2.598536
77,44,-5.129083,9.705993,12.220285,17.115278,6.170241
77,45,-10.089808,15.369325,7.14566,-0.027002,-5.393027
77,46,3.574453,1.151809,-13.204742,3.209893,-9.180396
77,47,-21.771011,-7.520526,-7.768734,-3.195671,2.684599
77,48,-11.914867,3.144485,11.741492,6.609328,-5.76305
77,49,1.470443,-28.476309,-0.913011,-1.127057,-10.341349
77,50,2.844147,-1.100763,-16.022825,-8.074588,3.691995
77,51,-8.929973,-8.589599,13.865561,-15.039677,-10.801706
77,52,11.654551,-3.26493,14.164907,1.043262,2.556988
77,53,-12.359386,-8.080647,-14.488476,-3.001139,6.522717
77,54,-12.074934,13.452041,9.449272,2.392612,6.178475
77,55,3.019239,17.282598,0.943812,-8.996092,2.788339
77,56,-11.740624,11.070177,9.21686,4.006983,6.799896
77,57,-3.727211,-7.897104,18.433983,1.321025,16.044643
77,58,-0.617369,13.517532,-5.486966,1.77161,-2.672484
77,59,-7.532728,2.403608,16.216772,2.51441,-7.944334
77,60,-23.323132,2.280946,5.485752,7.047781,10.737485
77,61,-10.543705,17.428955,-6.11305,9.38504,2.412677
77,62,-11.387992,-9.64677,3.593389,5.11481,-7.590485
77,63,-9.842446,2.634318,-6.620528,-3.03195,-1.268493
77,64,2.5986,12.127912,-4.11583,-0.630631,-4.283965
77,65,6.027747,16.213516,11.356699,-8.729544,1.518803
77,66,14.199894,9.41633,25.067858,-3.61888,0.257867
77,67,-26.829193,6.675937,1.677891,-3.431728,-10.115885
77,68,2.182938,1.5494,-1.693815,6.589295,-7.269761
77,69,2.163486,-11.741765,5.019503,-1.92935,7.067312
77,70,-10.990527,1.018443,1.019199,-18.738686,6.894469
77,71,5.167295,9.074853,8.110266,-18.258982,10.610678
77,72,-6.767165,-7.225501,6.535228,-4.060473,-6.587512
77,73,-5.393758,-6.42785,6.396105,4.198705,12.929042
77,74,17.346106,13.335955,10.244852,-12.206396,-14.472157
77,75,-1.93017,7.719848,2.64579,4.338197,1.906002
77,76,5.447453,0.835701,6.527869,-7.491607,4.178503
78,0,20.511408,-16.324291,-8.55933,-1.605007,-0.538085
78,1,30.185015,-14.078536,17.358713,2.585022,3.328521
78,2,22.407162,-2.982634,-3.902856,14.189651,7.955226
78,3,31.235479,-16.811779,3.502691,6.810827,3.454594
78,4,6.96382,-16.307539,-1.977278,-1.35935,-10.3296
78,5,10.307203,-18.388044,-1.272021,-2.279565,-8.571997
78,6,10.061705,-38.81657,-19.840872,-4.227004,-6.677777
78,7,34.499416,3.74965,-12.285087,7.646845,4.486908
78,8,30.09424,-20.157093,-20.375885,6.094417,0.176174
78,9,37.274662,-10.680675,-3.550085,0.449126,-1.570722
78,10,18.803692,-3.249499,-0.555326,-0.688941,-0.425833
78,11,28.114067,-9.631777,-20.572166,10.871909,2.9854
78,12,25.592234,-33.867649,-3.183918,7.229828,-12.198374
78,13,13.177069,-21.987982,5.086538,17.282593,1.833383
78,14,34.920898,-29.050499,-10.861204,0.494855,-12.475985
78,15,13.544744,-2.712858,1.300962,-9.025679,-5.158679
78,16,19.610653,-6.933432,-4.643591,7.109482,1.427784
78,17,7.706584,-4.517433,-1.740181,-3.164086,1.293161
78,18,13.512183,-13.623999,-7.644382,-10.102578,-11.729063
78,19,20.419596,-31.260742,-15.920696,10.506978,6.183364
78,20,31.608994,-15.912101,-7.346971,17.807163,8.868271
78,21,23.984579,-34.408165,3.669674,8.078529,-14.096922
78,22,22.522491,-14.85999,-10.944266,-0.805987,-4.169861
78,23,9.586017,-23.165689,-10.614038,11.93404,14.499107
78,24,27.221018,-39.250214,-0.359145,9.961999,0.461743
78,25,34.652122,-4.857546,8.173898,-17.474087,-5.807822
78,26,41.385525,-21.810169,-0.787274,0.511307,2.935265
78,27,22.243572,-13.437583,-4.164156,5.452634,3.667994
78,28,3.931549,-17.838478,-7.884059,-12.063258,-20.602608
78,29,7.674661,-26.845299,-14.923934,7.176193,-12.280154
78,30,38.686829,2.864034,-9.058565,-14.243496,6.652459
78,31,14.165472,-12.227647,-11.68056,-10.675154,-7.99812
78,32,27.106606,-24.590618,-5.769825,6.697581,8.114094
78,33,47.986702,-7.077332,-2.084849,8.329505,-4.129412
78,34,28.826544,-19.357769,-21.274708,4.287477,-7.186569
78,35,39.614178,-5.954207,1.096629,3.289818,-1.516839
78,36,10.544088,-10.220707,-11.553123,-15.407404,1.852892
78,37,5.883083,-17.292387,-4.928161,3.171935,3.064338
78,38,24.847589,-32.121834,0.848631,-10.678482,-1.769972
78,39,38.593552,-43.518925,1.865134,0.886759,5.665401
78,40,4.662376,-6.51707,-3.725162,-2.542495,-12.342661
78,41,25.650812,-21.937572,-1.435133,-2.688735,-3.834832
78,42,35.628456,-7.465656,-5.933716,8.970306,4.17109
78,43,18.671499,-9.683184,7.563519,0.520325,-12.086347
78,44,20.347603,-4.398355,3.821028,4.020209,11.580513
78,45,15.386877,1.264977,-1.253597,-6.690742,10.79899
78,46,29.051138,-12.952539,-21.604,-18.85096,-13.106218
78,47,3.705673,-21.624874,-16.167992,4.690145,10.276603
78,48,13.561817,-10.959864,3.342235,13.651423,-3.074577
78,49,26.947128,-42.580658,-9.312267,5.886374,-2.976489
78,50,28.320831,-15.205112,-24.422083,-4.414661,-4.451176
78,51,16.546711,-22.693947,5.466303,-4.71315,-10.620172
78,52,37.131233,-17.369278,5.76565,-2.925939,-5.860015
78,53,13.117298,-22.184994,-22.887733,4.353356,-12.555135
78,54,13.401751,-0.652308,1.050015,0.51772,0.912257
78,55,28.495924,3.17825,-7.455445,1.134243,-0.953036
78,56,13.73606,-3.034171,0.817603,11.808218,-17.498402
78,57,21.749474,-22.001453,10.034726,11.598179,-20.855011
78,58,24.859316,-0.586816,-13.886223,9.604005,0.112174
78,59,17.943958,-11.70074,7.817515,-5.094822,4.452666
78,60,2.153553,-11.823402,-2.913506,4.412049,2.620882
78,61,14.93298,3.324607,-14.512307,6.019238,-4.214391
78,62,14.088693,-23.751118,-4.805868,-8.052389,-5.187777
78,63,15.634239,-11.470031,-15.019785,-2.634791,-2.092265
78,64,28.075285,-1.976437,-12.515087,-5.195038,5.623804
78,65,31.504433,2.109167,2.957441,-1.264765,-3.830796
78,66,39.676579,-4.688018,16.6686,4.726146,-2.101771
78,67,-1.352509,-7.428411,-6.721367,6.191952,-4.52577
78,68,27.659622,-12.554949,-10.093073,9.79818,-11.91097
78,69,27.640171,-25.846113,-3.379755,11.641014,4.441141
78,70,14.486157,-13.085905,-7.380058,6.974,0.368878
78,71,30.64398,-5.029495,-0.288991,12.322471,-9.710228
78,72,18.70952,-21.329849,-1.864029,-4.958171,4.171313
78,73,20.082928,-20.532198,-2.003152,4.87958,-7.990584
78,74,42.822792,-0.768394,1.845595,-2.079404,-6.614845
78,75,23.546515,-6.384501,-5.753467,-17.528399,2.204431
78,76,30.924137,-13.268647,-1.871388,-8.388398,-0.361277
78,77,25.476685,-14.104348,-8.399258,6.748041,4.252299
79,0,3.212791,1.854318,6.895789,1.412964,10.081144
79,1,12.886396,4.100073,32.813831,-4.190562,7.304973
79,2,5.108543,15.195975,11.552262,-7.532599,0.465406
79,3,13.936862,1.36683,18.957809,3.300753,-3.44518
79,4,-10.334799,1.87107,13.47784,2.285357,-11.808957
79,5,-6.991415,-0.209435,14.183097,-0.824604,-0.80344
79,6,-7.236913,-20.63796,-4.385754,-0.294049,-2.50795
79,7,17.2008,21.928259,3.170032,2.887595,-1.206156
79,8,12.795622,-1.978485,-4.920767,4.652097,15.557709
79,9,19.976044,7.497934,11.905034,13.779622,-1.589599
79,10,1.505075,14.92911,14.899793,1.796595,-6.322858
79,11,10.815449,8.546833,-5.117048,-2.717753,19.741962
79,12,8.293616,-15.689041,12.271201,6.407354,5.473223
79,13,-4.121549,-3.809373,20.541656,-1.397944,-2.699351
79,14,17.622282,-10.871889,4.593914,7.605671,0.310858
79,15,-3.753873,15.465751,16.756081,-13.10613,-1.948669
79,16,2.312035,11.245177,10.811527,-8.471048,-15.698685
79,17,-9.592033,13.661176,13.714937,13.908819,12.863362
79,18,-3.786435,4.554611,7.810737,11.705961,-1.217388
79,19,3.120979,-13.082132,-0.465578,-2.335922,6.442489
79,20,14.310375,2.266508,8.108148,1.625987,-4.610447
79,21,6.685961,-16.229555,19.124792,5.658608,1.37756
79,22,5.223874,3.318619,4.510852,10.023529,7.247114
79,23,-7.712601,-4.987081,4.841081,6.915913,2.688629
79,24,9.9224,-21.071606,15.095973,1.065465,-12.091972
79,25,17.353504,13.321063,23.629017,1.390424,-0.755682
79,26,24.086906,-3.63156,14.667845,-7.941511,21.835901
79,27,4.944955,4.741026,11.290962,-1.539064,2.035706
79,28,-13.367069,0.34013,7.571059,-17.8678,-1.115154
79,29,-9.623957,-8.66669,0.531184,4.245255,-3.146696
79,30,21.388212,21.042643,6.396554,10.807937,-8.427677
79,31,-3.133146,5.950962,3.774558,-1.542654,-1.641704
79,32,9.807988,-6.412009,9.685293,-1.975042,0.707419
79,33,30.688084,11.101276,13.370269,14.221295,4.602496
79,34,11.527925,-1.17916,-5.81959,2.248944,-2.631767
79,35,22.315559,12.224401,16.551746,12.978313,-1.133458
79,36,-6.754529,7.957902,3.901994,-0.243819,-14.475302
79,37,-11.415535,0.886222,10.526958,0.637207,1.257537
79,38,7.548971,-13.943224,16.303749,4.866164,-4.185897
79,39,21.294935,-25.340315,17.320251,8.008646,-3.54149
79,40,-12.636242,11.661539,11.729957,15.838715,4.411579
79,41,8.352194,-3.758965,14.019985,1.252878,-16.66902
79,42,18.32984,10.712953,9.521402,8.849792,14.301689
79,43,1.372882,8.495426,23.018637,-5.241302,2.510461
79,44,3.048984,13.780253,19.276146,19.081154,0.025292
79,45,-1.911741,19.443584,14.201521,-1.815121,-6.256244
79,46,11.752521,5.226069,-6.148882,-0.884808,-15.661095
79,47,-13.592945,-3.446266,-0.712873,-6.199244,-4.339677
79,48,-3.736801,7.218745,18.797354,5.694119,-2.176129
79,49,9.64851,-24.402048,6.14285,7.132073,0.643031
79,50,11.022215,2.973497,-8.966965,-19.064087,14.997939
79,51,-0.751906,-4.515338,20.921421,5.476794,-3.721203
79,52,19.832617,0.809331,21.220768,5.582815,0.801309
79,53,-4.18132,-4.006386,-7.432615,10.946836,-6.046477
79,54,-3.896867,17.526302,16.505135,14.726593,-8.862514
79,55,11.197307,21.356859,7.999673,2.047189,0.143718
79,56,-3.562558,15.144438,16.27272,-1.504006,-0.261404
79,57,4.450856,-3.822844,25.489845,6.053319,12.351602
79,58,7.560698,17.591793,1.568895,-4.512824,-4.323565
79,59,0.645339,6.477869,23.272633,8.994093,1.921232
79,60,-15.145065,6.355206,12.541613,-3.499258,-5.869894
79,61,-2.365638,21.503216,0.942811,-8.739869,-7.404411
79,62,-3.209925,-5.57251,10.64925,6.058632,-6.729837
79,63,-1.664379,6.708578,0.435333,8.574074,6.093268
79,64,10.776667,16.202171,2.940031,-6.920206,16.617203
